OPEN_TIME;OPEN;CLOSE;HIGH;LOW;VOLUME;CLOSE_TIME
2018-10-04T04:00:00;6598.5;6574.45;6618.25;6564.3;2368.23;2018-10-04T07:59:59.999000
2018-10-04T08:00:00;6574.45;6570.81;6627.83;6569.32;1911.37;2018-10-04T11:59:59.999000
2018-10-04T12:00:00;6570.0;6597.77;6600.0;6564.73;2172.87;2018-10-04T15:59:59.999000
2018-10-04T16:00:00;6598.0;6611.09;6621.49;6583.99;4290.09;2018-10-04T19:59:59.999000
2018-10-04T20:00:00;6612.05;6593.79;6617.13;6557.0;3020.4;2018-10-04T23:59:59.999000
2018-10-05T00:00:00;6591.69;6579.0;6632.98;6543.08;2300.3;2018-10-05T03:59:59.999000
2018-10-05T04:00:00;6578.96;6578.76;6610.0;6570.01;1420.78;2018-10-05T07:59:59.999000
2018-10-05T08:00:00;6577.12;6590.0;6600.0;6567.21;1352.99;2018-10-05T11:59:59.999000
2018-10-05T12:00:00;6589.6;6598.51;6607.51;6581.33;2251.4;2018-10-05T15:59:59.999000
2018-10-05T16:00:00;6598.48;6595.5;6614.98;6575.0;4193.04;2018-10-05T19:59:59.999000
2018-10-05T20:00:00;6595.42;6635.65;6697.0;6588.08;4578.04;2018-10-05T23:59:59.999000
2018-10-06T00:00:00;6635.65;6608.91;6651.0;6584.22;3689.75;2018-10-06T03:59:59.999000
2018-10-06T04:00:00;6608.91;6620.35;6627.0;6605.09;571.96;2018-10-06T07:59:59.999000
2018-10-06T08:00:00;6619.43;6587.16;6634.15;6570.0;1422.64;2018-10-06T11:59:59.999000
2018-10-06T12:00:00;6588.86;6596.08;6600.0;6566.77;1365.8;2018-10-06T15:59:59.999000
2018-10-06T16:00:00;6597.5;6593.34;6607.0;6585.0;1208.9;2018-10-06T19:59:59.999000
2018-10-06T20:00:00;6593.34;6594.27;6606.0;6582.63;2680.46;2018-10-06T23:59:59.999000
2018-10-07T00:00:00;6596.44;6604.07;6605.0;6589.14;3516.93;2018-10-07T03:59:59.999000
2018-10-07T04:00:00;6604.98;6570.93;6609.83;6566.01;2580.52;2018-10-07T07:59:59.999000
2018-10-07T08:00:00;6569.46;6556.0;6571.99;6525.0;5299.94;2018-10-07T11:59:59.999000
2018-10-07T12:00:00;6555.9;6582.07;6586.89;6545.75;3316.6;2018-10-07T15:59:59.999000
2018-10-07T16:00:00;6582.07;6584.0;6599.0;6572.7;1017.23;2018-10-07T19:59:59.999000
2018-10-07T20:00:00;6583.65;6615.26;6640.0;6579.01;1675.61;2018-10-07T23:59:59.999000
2018-10-08T00:00:00;6615.26;6605.26;6628.63;6600.66;2697.68;2018-10-08T03:59:59.999000
2018-10-08T04:00:00;6605.26;6596.03;6613.0;6587.0;3279.94;2018-10-08T07:59:59.999000
2018-10-08T08:00:00;6596.52;6647.78;6666.66;6592.41;4325.47;2018-10-08T11:59:59.999000
2018-10-08T12:00:00;6647.78;6674.56;6715.6;6645.0;7687.73;2018-10-08T15:59:59.999000
2018-10-08T16:00:00;6676.51;6695.33;6705.0;6657.98;3821.06;2018-10-08T19:59:59.999000
2018-10-08T20:00:00;6695.32;6673.01;6703.0;6664.22;1311.55;2018-10-08T23:59:59.999000
2018-10-09T00:00:00;6673.01;6661.17;6685.38;6646.0;1271.85;2018-10-09T03:59:59.999000
2018-10-09T04:00:00;6661.17;6672.25;6683.0;6656.85;1122.55;2018-10-09T07:59:59.999000
2018-10-09T08:00:00;6669.42;6642.02;6675.29;6630.89;1886.87;2018-10-09T11:59:59.999000
2018-10-09T12:00:00;6644.67;6641.56;6645.0;6607.0;2864.96;2018-10-09T15:59:59.999000
2018-10-09T16:00:00;6643.78;6656.49;6674.94;6625.0;4349.22;2018-10-09T19:59:59.999000
2018-10-09T20:00:00;6658.24;6656.61;6670.5;6643.86;3859.34;2018-10-09T23:59:59.999000
2018-10-10T00:00:00;6656.67;6616.06;6659.95;6595.0;3509.71;2018-10-10T03:59:59.999000
2018-10-10T04:00:00;6612.2;6576.98;6625.98;6530.0;4001.2;2018-10-10T07:59:59.999000
2018-10-10T08:00:00;6576.88;6592.0;6605.0;6565.68;2342.88;2018-10-10T11:59:59.999000
2018-10-10T12:00:00;6590.06;6588.99;6615.0;6585.96;2085.39;2018-10-10T15:59:59.999000
2018-10-10T16:00:00;6588.98;6635.96;6646.2;6582.0;2136.11;2018-10-10T19:59:59.999000
2018-10-10T20:00:00;6638.56;6631.0;6644.99;6605.61;1315.37;2018-10-10T23:59:59.999000
2018-10-11T00:00:00;6630.21;6340.52;6633.92;6256.55;16911.77;2018-10-11T03:59:59.999000
2018-10-11T04:00:00;6340.52;6300.86;6370.52;6258.96;7161.02;2018-10-11T07:59:59.999000
2018-10-11T08:00:00;6298.77;6281.61;6325.99;6271.84;5830.4;2018-10-11T11:59:59.999000
2018-10-11T12:00:00;6278.7;6294.09;6335.31;6219.17;7734.46;2018-10-11T15:59:59.999000
2018-10-11T16:00:00;6294.03;6298.12;6335.33;6289.85;4925.56;2018-10-11T19:59:59.999000
2018-10-11T20:00:00;6302.61;6252.68;6312.65;6205.0;6149.19;2018-10-11T23:59:59.999000
2018-10-12T00:00:00;6252.71;6308.11;6314.99;6209.0;5494.55;2018-10-12T03:59:59.999000
2018-10-12T04:00:00;6310.65;6332.61;6360.0;6300.02;5558.65;2018-10-12T07:59:59.999000
2018-10-12T08:00:00;6332.61;6309.49;6340.99;6295.4;4575.24;2018-10-12T11:59:59.999000
2018-10-12T12:00:00;6309.49;6341.69;6355.0;6305.61;4860.08;2018-10-12T15:59:59.999000
2018-10-12T16:00:00;6341.68;6320.52;6344.51;6300.0;4378.13;2018-10-12T19:59:59.999000
2018-10-12T20:00:00;6320.04;6298.01;6328.7;6278.0;4137.43;2018-10-12T23:59:59.999000
2018-10-13T00:00:00;6298.0;6296.01;6329.99;6285.07;3414.62;2018-10-13T03:59:59.999000
2018-10-13T04:00:00;6297.69;6318.47;6330.57;6294.47;3371.59;2018-10-13T07:59:59.999000
2018-10-13T08:00:00;6320.0;6327.25;6338.99;6306.83;3769.45;2018-10-13T11:59:59.999000
2018-10-13T12:00:00;6326.61;6329.26;6345.0;6304.0;4628.19;2018-10-13T15:59:59.999000
2018-10-13T16:00:00;6329.26;6326.01;6342.42;6301.05;3271.99;2018-10-13T19:59:59.999000
2018-10-13T20:00:00;6326.21;6332.93;6338.07;6314.23;642.23;2018-10-13T23:59:59.999000
2018-10-14T00:00:00;6332.92;6363.11;6383.97;6320.0;2904.09;2018-10-14T03:59:59.999000
2018-10-14T04:00:00;6363.24;6379.95;6416.0;6363.18;4041.8;2018-10-14T07:59:59.999000
2018-10-14T08:00:00;6379.95;6361.01;6388.0;6345.0;2382.1;2018-10-14T11:59:59.999000
2018-10-14T12:00:00;6361.07;6380.77;6386.3;6359.86;1587.68;2018-10-14T15:59:59.999000
2018-10-14T16:00:00;6380.76;6404.33;6410.8;6375.73;1858.01;2018-10-14T19:59:59.999000
2018-10-14T20:00:00;6404.33;6339.34;6408.78;6308.0;2853.72;2018-10-14T23:59:59.999000
2018-10-15T00:00:00;6339.34;6380.0;6384.64;6300.0;2579.9;2018-10-15T03:59:59.999000
2018-10-15T04:00:00;6380.97;6860.25;7680.0;6374.39;40314.8;2018-10-15T07:59:59.999000
2018-10-15T08:00:00;6860.25;6982.28;7091.41;6722.0;20356.63;2018-10-15T11:59:59.999000
2018-10-15T12:00:00;6982.28;6907.01;6999.0;6844.52;11393.75;2018-10-15T15:59:59.999000
2018-10-15T16:00:00;6906.03;6741.0;6958.94;6737.23;8866.5;2018-10-15T19:59:59.999000
2018-10-15T20:00:00;6741.0;6752.5;6783.38;6650.0;7236.44;2018-10-15T23:59:59.999000
2018-10-16T00:00:00;6752.5;6730.96;6757.02;6690.35;2818.64;2018-10-16T03:59:59.999000
2018-10-16T04:00:00;6730.97;6824.71;6900.0;6721.0;4911.11;2018-10-16T07:59:59.999000
2018-10-16T08:00:00;6823.32;6797.9;6829.9;6732.22;4906.9;2018-10-16T11:59:59.999000
2018-10-16T12:00:00;6796.38;6719.76;6799.97;6712.64;5864.88;2018-10-16T15:59:59.999000
2018-10-16T16:00:00;6719.76;6729.01;6740.16;6670.0;4961.01;2018-10-16T19:59:59.999000
2018-10-16T20:00:00;6729.24;6759.27;6785.02;6701.05;4095.42;2018-10-16T23:59:59.999000
2018-10-17T00:00:00;6762.76;6774.0;6781.91;6733.67;4694.5;2018-10-17T03:59:59.999000
2018-10-17T04:00:00;6774.01;6750.01;6811.12;6742.4;5670.56;2018-10-17T07:59:59.999000
2018-10-17T08:00:00;6751.0;6726.13;6780.06;6676.01;5837.92;2018-10-17T11:59:59.999000
2018-10-17T12:00:00;6728.56;6748.02;6761.04;6700.01;5317.3;2018-10-17T15:59:59.999000
2018-10-17T16:00:00;6746.89;6716.96;6756.0;6715.0;3508.49;2018-10-17T19:59:59.999000
2018-10-17T20:00:00;6717.01;6740.89;6754.53;6710.0;1612.66;2018-10-17T23:59:59.999000
2018-10-18T00:00:00;6739.01;6761.26;6796.0;6724.0;1880.74;2018-10-18T03:59:59.999000
2018-10-18T04:00:00;6760.4;6732.65;6766.32;6717.48;4442.41;2018-10-18T07:59:59.999000
2018-10-18T08:00:00;6734.85;6715.86;6736.29;6701.13;3704.67;2018-10-18T11:59:59.999000
2018-10-18T12:00:00;6715.86;6704.9;6725.0;6672.8;3868.92;2018-10-18T15:59:59.999000
2018-10-18T16:00:00;6704.9;6636.03;6716.0;6611.93;3858.81;2018-10-18T19:59:59.999000
2018-10-18T20:00:00;6639.11;6618.96;6644.86;6567.0;2360.97;2018-10-18T23:59:59.999000
2018-10-19T00:00:00;6618.96;6613.0;6648.14;6595.14;4062.86;2018-10-19T03:59:59.999000
2018-10-19T04:00:00;6613.08;6588.01;6638.11;6583.0;935.85;2018-10-19T05:59:59.999000
2018-10-19T08:00:00;6588.0;6586.65;6617.48;6581.0;3139.56;2018-10-19T11:59:59.999000
2018-10-19T12:00:00;6586.63;6572.35;6589.7;6551.02;4342.98;2018-10-19T15:59:59.999000
2018-10-19T16:00:00;6572.12;6555.38;6596.11;6551.01;4455.15;2018-10-19T19:59:59.999000
2018-10-19T20:00:00;6555.38;6528.88;6560.0;6523.0;3836.21;2018-10-19T23:59:59.999000
2018-10-20T00:00:00;6528.88;6543.05;6557.23;6505.55;5003.4;2018-10-20T03:59:59.999000
2018-10-20T04:00:00;6542.09;6576.43;6605.0;6538.37;4070.49;2018-10-20T07:59:59.999000
2018-10-20T08:00:00;6576.0;6597.78;6601.18;6566.0;4183.63;2018-10-20T11:59:59.999000
2018-10-20T12:00:00;6597.2;6573.13;6617.65;6570.0;3441.76;2018-10-20T15:59:59.999000
2018-10-20T16:00:00;6573.63;6582.16;6586.0;6562.04;2021.33;2018-10-20T19:59:59.999000
2018-10-20T20:00:00;6582.16;6588.4;6599.27;6571.34;520.11;2018-10-20T23:59:59.999000
2018-10-21T00:00:00;6585.72;6616.62;6663.9;6581.69;1057.03;2018-10-21T03:59:59.999000
2018-10-21T04:00:00;6616.63;6620.52;6629.0;6604.07;600.98;2018-10-21T07:59:59.999000
2018-10-21T08:00:00;6620.0;6618.43;6640.0;6613.87;792.02;2018-10-21T11:59:59.999000
2018-10-21T12:00:00;6618.51;6645.0;6658.05;6616.0;1459.38;2018-10-21T15:59:59.999000
2018-10-21T16:00:00;6645.0;6625.6;6647.99;6620.04;952.0;2018-10-21T19:59:59.999000
2018-10-21T20:00:00;6627.46;6590.11;6632.53;6580.0;1653.95;2018-10-21T23:59:59.999000
2018-10-22T00:00:00;6590.12;6597.91;6616.07;6555.42;3173.27;2018-10-22T03:59:59.999000
2018-10-22T04:00:00;6597.91;6615.06;6639.0;6595.0;2837.88;2018-10-22T07:59:59.999000
2018-10-22T08:00:00;6616.83;6594.0;6620.0;6569.58;2514.55;2018-10-22T11:59:59.999000
2018-10-22T12:00:00;6594.5;6563.49;6595.69;6535.27;3360.55;2018-10-22T15:59:59.999000
2018-10-22T16:00:00;6562.71;6560.14;6584.2;6551.28;2025.47;2018-10-22T19:59:59.999000
2018-10-22T20:00:00;6562.55;6581.2;6590.08;6560.49;2301.97;2018-10-22T23:59:59.999000
2018-10-23T00:00:00;6581.2;6577.88;6595.0;6565.6;2058.82;2018-10-23T03:59:59.999000
2018-10-23T04:00:00;6577.88;6573.46;6589.26;6566.9;1921.31;2018-10-23T07:59:59.999000
2018-10-23T08:00:00;6572.03;6541.87;6580.0;6515.45;3109.22;2018-10-23T11:59:59.999000
2018-10-23T12:00:00;6541.86;6556.6;6584.98;6533.44;2390.06;2018-10-23T15:59:59.999000
2018-10-23T16:00:00;6556.6;6576.52;6590.6;6555.0;2424.48;2018-10-23T19:59:59.999000
2018-10-23T20:00:00;6576.52;6553.51;6582.29;6541.01;1952.71;2018-10-23T23:59:59.999000
2018-10-24T00:00:00;6553.51;6581.65;6587.0;6547.53;1846.43;2018-10-24T03:59:59.999000
2018-10-24T04:00:00;6581.93;6610.94;6630.0;6570.15;2544.6;2018-10-24T07:59:59.999000
2018-10-24T08:00:00;6610.95;6600.53;6621.25;6591.0;1972.1;2018-10-24T11:59:59.999000
2018-10-24T12:00:00;6600.53;6581.0;6620.11;6580.42;1834.72;2018-10-24T15:59:59.999000
2018-10-24T16:00:00;6580.99;6578.82;6601.93;6566.0;1910.65;2018-10-24T19:59:59.999000
2018-10-24T20:00:00;6577.01;6565.5;6588.2;6555.0;1843.04;2018-10-24T23:59:59.999000
2018-10-25T00:00:00;6566.81;6536.0;6575.09;6502.8;3374.7;2018-10-25T03:59:59.999000
2018-10-25T04:00:00;6536.0;6552.15;6558.0;6527.41;2881.45;2018-10-25T07:59:59.999000
2018-10-25T08:00:00;6553.25;6546.0;6560.0;6531.65;1116.4;2018-10-25T11:59:59.999000
2018-10-25T12:00:00;6544.99;6546.14;6570.0;6541.0;1387.06;2018-10-25T15:59:59.999000
2018-10-25T16:00:00;6546.14;6551.28;6563.82;6541.04;834.02;2018-10-25T19:59:59.999000
2018-10-25T20:00:00;6553.0;6528.09;6560.0;6528.0;749.07;2018-10-25T23:59:59.999000
2018-10-26T00:00:00;6528.13;6529.16;6547.47;6525.2;1754.32;2018-10-26T03:59:59.999000
2018-10-26T04:00:00;6529.17;6533.6;6543.1;6520.0;2463.26;2018-10-26T07:59:59.999000
2018-10-26T08:00:00;6533.6;6557.9;6600.0;6528.0;2146.34;2018-10-26T11:59:59.999000
2018-10-26T12:00:00;6557.93;6545.02;6560.79;6515.01;1545.48;2018-10-26T15:59:59.999000
2018-10-26T16:00:00;6544.49;6544.99;6556.6;6533.04;945.79;2018-10-26T19:59:59.999000
2018-10-26T20:00:00;6544.96;6538.63;6552.35;6526.23;588.31;2018-10-26T23:59:59.999000
2018-10-27T00:00:00;6538.63;6550.06;6558.35;6534.46;871.36;2018-10-27T03:59:59.999000
2018-10-27T04:00:00;6550.06;6545.09;6555.0;6540.0;639.5;2018-10-27T07:59:59.999000
2018-10-27T08:00:00;6545.09;6535.0;6557.99;6533.0;1039.48;2018-10-27T11:59:59.999000
2018-10-27T12:00:00;6535.03;6494.93;6541.27;6463.04;2539.84;2018-10-27T15:59:59.999000
2018-10-27T16:00:00;6493.86;6489.92;6504.97;6478.52;1229.21;2018-10-27T19:59:59.999000
2018-10-27T20:00:00;6490.08;6505.6;6514.0;6481.96;1457.52;2018-10-27T23:59:59.999000
2018-10-28T00:00:00;6505.6;6499.79;6507.32;6493.8;625.79;2018-10-28T03:59:59.999000
2018-10-28T04:00:00;6499.79;6492.98;6514.0;6477.32;982.8;2018-10-28T07:59:59.999000
2018-10-28T08:00:00;6492.98;6493.22;6497.94;6482.33;748.54;2018-10-28T11:59:59.999000
2018-10-28T12:00:00;6493.22;6487.01;6514.17;6486.0;1321.85;2018-10-28T15:59:59.999000
2018-10-28T16:00:00;6487.01;6468.65;6503.39;6465.0;1074.8;2018-10-28T19:59:59.999000
2018-10-28T20:00:00;6468.65;6489.93;6505.0;6453.0;990.16;2018-10-28T23:59:59.999000
2018-10-29T00:00:00;6489.93;6496.94;6505.01;6479.27;837.26;2018-10-29T03:59:59.999000
2018-10-29T04:00:00;6496.93;6498.97;6502.68;6493.0;911.36;2018-10-29T07:59:59.999000
2018-10-29T08:00:00;6497.55;6429.9;6501.0;6390.0;3733.9;2018-10-29T11:59:59.999000
2018-10-29T12:00:00;6427.41;6382.56;6429.79;6315.0;5325.25;2018-10-29T15:59:59.999000
2018-10-29T16:00:00;6383.29;6336.1;6385.99;6331.0;1793.01;2018-10-29T19:59:59.999000
2018-10-29T20:00:00;6336.1;6344.5;6349.76;6317.0;1226.45;2018-10-29T23:59:59.999000
2018-10-30T00:00:00;6344.5;6363.76;6378.62;6340.37;1137.68;2018-10-30T03:59:59.999000
2018-10-30T04:00:00;6361.07;6373.0;6395.0;6358.93;1556.72;2018-10-30T07:59:59.999000
2018-10-30T08:00:00;6373.0;6359.02;6373.0;6330.0;1539.47;2018-10-30T11:59:59.999000
2018-10-30T12:00:00;6360.33;6353.97;6376.81;6342.0;1576.04;2018-10-30T15:59:59.999000
2018-10-30T16:00:00;6353.97;6332.0;6355.0;6326.57;1598.63;2018-10-30T19:59:59.999000
2018-10-30T20:00:00;6331.0;6330.87;6349.68;6317.01;1468.64;2018-10-30T23:59:59.999000
2018-10-31T00:00:00;6330.01;6339.39;6347.12;6330.0;1325.74;2018-10-31T03:59:59.999000
2018-10-31T04:00:00;6338.99;6335.33;6342.88;6327.97;874.45;2018-10-31T07:59:59.999000
2018-10-31T08:00:00;6335.33;6331.87;6342.98;6320.0;1512.51;2018-10-31T11:59:59.999000
2018-10-31T12:00:00;6331.88;6394.8;6428.0;6245.02;5473.75;2018-10-31T15:59:59.999000
2018-10-31T16:00:00;6393.38;6371.37;6393.38;6347.41;2183.09;2018-10-31T19:59:59.999000
2018-10-31T20:00:00;6371.37;6371.93;6384.64;6363.41;779.34;2018-10-31T23:59:59.999000
2018-11-01T00:00:00;6369.52;6362.59;6377.0;6352.5;1099.35;2018-11-01T03:59:59.999000
2018-11-01T04:00:00;6362.8;6388.99;6400.0;6360.0;1320.66;2018-11-01T07:59:59.999000
2018-11-01T08:00:00;6388.99;6366.98;6392.0;6363.63;1393.25;2018-11-01T11:59:59.999000
2018-11-01T12:00:00;6368.17;6367.23;6372.0;6348.66;1650.93;2018-11-01T15:59:59.999000
2018-11-01T16:00:00;6368.12;6379.68;6386.89;6363.0;1472.51;2018-11-01T19:59:59.999000
2018-11-01T20:00:00;6379.68;6410.0;6442.65;6376.0;2162.34;2018-11-01T23:59:59.999000
2018-11-02T00:00:00;6410.0;6431.97;6460.34;6407.65;1912.07;2018-11-02T03:59:59.999000
2018-11-02T04:00:00;6431.97;6425.2;6436.78;6415.0;1349.14;2018-11-02T07:59:59.999000
2018-11-02T08:00:00;6424.73;6421.36;6425.2;6388.2;1589.15;2018-11-02T11:59:59.999000
2018-11-02T12:00:00;6421.08;6424.8;6448.0;6402.0;2152.74;2018-11-02T15:59:59.999000
2018-11-02T16:00:00;6424.8;6430.99;6437.62;6413.0;1488.07;2018-11-02T19:59:59.999000
2018-11-02T20:00:00;6431.0;6433.98;6445.0;6424.72;1248.28;2018-11-02T23:59:59.999000
2018-11-03T00:00:00;6432.8;6414.95;6439.97;6413.77;1189.88;2018-11-03T03:59:59.999000
2018-11-03T04:00:00;6414.95;6408.08;6425.0;6403.47;944.76;2018-11-03T07:59:59.999000
2018-11-03T08:00:00;6408.08;6367.04;6413.34;6345.0;2167.26;2018-11-03T11:59:59.999000
2018-11-03T12:00:00;6366.0;6374.0;6377.94;6345.78;1670.58;2018-11-03T15:59:59.999000
2018-11-03T16:00:00;6373.87;6375.34;6382.0;6364.35;802.81;2018-11-03T19:59:59.999000
2018-11-03T20:00:00;6377.91;6387.09;6392.28;6376.63;885.95;2018-11-03T23:59:59.999000
2018-11-04T00:00:00;6388.0;6371.82;6389.0;6362.0;1059.43;2018-11-04T03:59:59.999000
2018-11-04T04:00:00;6371.85;6391.09;6416.6;6359.0;1355.68;2018-11-04T07:59:59.999000
2018-11-04T08:00:00;6388.33;6402.54;6415.47;6387.0;1338.9;2018-11-04T11:59:59.999000
2018-11-04T12:00:00;6403.96;6479.99;6500.0;6397.03;2301.17;2018-11-04T15:59:59.999000
2018-11-04T16:00:00;6481.7;6481.1;6525.0;6444.35;3408.59;2018-11-04T19:59:59.999000
2018-11-04T20:00:00;6481.16;6485.85;6491.58;6460.0;1128.64;2018-11-04T23:59:59.999000
2018-11-05T00:00:00;6485.85;6468.97;6495.0;6460.49;1449.25;2018-11-05T03:59:59.999000
2018-11-05T04:00:00;6466.24;6472.01;6478.57;6460.03;785.88;2018-11-05T07:59:59.999000
2018-11-05T08:00:00;6472.64;6452.84;6472.64;6438.9;1535.98;2018-11-05T11:59:59.999000
2018-11-05T12:00:00;6454.15;6473.15;6504.39;6452.83;2556.88;2018-11-05T15:59:59.999000
2018-11-05T16:00:00;6475.19;6448.12;6478.38;6431.02;1796.0;2018-11-05T19:59:59.999000
2018-11-05T20:00:00;6449.57;6468.99;6475.0;6448.0;863.89;2018-11-05T23:59:59.999000
2018-11-06T00:00:00;6468.99;6448.38;6476.44;6445.18;1507.75;2018-11-06T03:59:59.999000
2018-11-06T04:00:00;6451.66;6464.34;6468.74;6446.09;1160.24;2018-11-06T07:59:59.999000
2018-11-06T08:00:00;6464.34;6471.72;6514.73;6462.0;2599.82;2018-11-06T11:59:59.999000
2018-11-06T12:00:00;6470.15;6496.27;6509.8;6468.8;2759.8;2018-11-06T15:59:59.999000
2018-11-06T16:00:00;6496.27;6479.87;6502.07;6475.6;1714.64;2018-11-06T19:59:59.999000
2018-11-06T20:00:00;6479.87;6519.11;6531.31;6476.05;2184.33;2018-11-06T23:59:59.999000
2018-11-07T00:00:00;6522.73;6580.0;6615.15;6509.0;4316.04;2018-11-07T03:59:59.999000
2018-11-07T04:00:00;6580.0;6581.97;6590.02;6561.0;1488.19;2018-11-07T07:59:59.999000
2018-11-07T08:00:00;6579.32;6575.01;6604.99;6563.01;2561.07;2018-11-07T11:59:59.999000
2018-11-07T12:00:00;6577.63;6547.96;6587.11;6536.0;2604.82;2018-11-07T15:59:59.999000
2018-11-07T16:00:00;6547.94;6570.0;6592.09;6540.05;2054.32;2018-11-07T19:59:59.999000
2018-11-07T20:00:00;6571.38;6578.46;6584.7;6563.33;1247.14;2018-11-07T23:59:59.999000
2018-11-08T00:00:00;6578.46;6511.08;6594.0;6505.0;2999.22;2018-11-08T03:59:59.999000
2018-11-08T04:00:00;6511.07;6536.31;6539.12;6505.48;1530.32;2018-11-08T07:59:59.999000
2018-11-08T08:00:00;6531.98;6527.34;6548.96;6519.26;1495.05;2018-11-08T11:59:59.999000
2018-11-08T12:00:00;6529.8;6539.01;6560.0;6527.33;1637.49;2018-11-08T15:59:59.999000
2018-11-08T16:00:00;6538.98;6495.72;6542.14;6471.22;3659.26;2018-11-08T19:59:59.999000
2018-11-08T20:00:00;6495.74;6479.84;6515.0;6468.22;1938.45;2018-11-08T23:59:59.999000
2018-11-09T00:00:00;6479.84;6486.84;6493.08;6472.99;1535.32;2018-11-09T03:59:59.999000
2018-11-09T04:00:00;6486.84;6499.27;6502.0;6483.26;1143.02;2018-11-09T07:59:59.999000
2018-11-09T08:00:00;6499.27;6428.91;6511.53;6412.9;3275.24;2018-11-09T11:59:59.999000
2018-11-09T12:00:00;6425.81;6429.89;6444.0;6391.01;2821.01;2018-11-09T15:59:59.999000
2018-11-09T16:00:00;6429.89;6434.03;6442.7;6422.11;1654.03;2018-11-09T19:59:59.999000
2018-11-09T20:00:00;6434.03;6419.99;6444.0;6391.5;1358.99;2018-11-09T23:59:59.999000
2018-11-10T00:00:00;6419.99;6434.69;6443.19;6411.0;1072.64;2018-11-10T03:59:59.999000
2018-11-10T04:00:00;6436.77;6445.89;6472.57;6426.64;1489.52;2018-11-10T07:59:59.999000
2018-11-10T08:00:00;6445.85;6450.08;6453.85;6431.11;1018.65;2018-11-10T11:59:59.999000
2018-11-10T12:00:00;6450.08;6452.22;6467.22;6443.52;1750.69;2018-11-10T15:59:59.999000
2018-11-10T16:00:00;6452.22;6447.4;6475.55;6443.52;1362.32;2018-11-10T19:59:59.999000
2018-11-10T20:00:00;6447.44;6433.05;6465.0;6431.11;1021.01;2018-11-10T23:59:59.999000
2018-11-11T00:00:00;6435.16;6428.72;6449.29;6422.1;965.7;2018-11-11T03:59:59.999000
2018-11-11T04:00:00;6427.01;6443.67;6450.0;6425.27;1047.62;2018-11-11T07:59:59.999000
2018-11-11T08:00:00;6443.69;6410.01;6448.63;6403.35;1318.42;2018-11-11T11:59:59.999000
2018-11-11T12:00:00;6413.16;6380.89;6428.21;6355.0;1957.68;2018-11-11T15:59:59.999000
2018-11-11T16:00:00;6380.01;6421.38;6435.42;6363.34;1696.03;2018-11-11T19:59:59.999000
2018-11-11T20:00:00;6421.38;6449.81;6462.14;6404.0;1228.06;2018-11-11T23:59:59.999000
2018-11-12T00:00:00;6450.71;6455.25;6497.0;6443.0;1710.39;2018-11-12T03:59:59.999000
2018-11-12T04:00:00;6455.46;6447.29;6464.0;6438.0;1404.13;2018-11-12T07:59:59.999000
2018-11-12T08:00:00;6447.29;6439.28;6455.14;6432.7;1702.36;2018-11-12T11:59:59.999000
2018-11-12T12:00:00;6439.28;6452.12;6483.93;6439.14;2666.7;2018-11-12T15:59:59.999000
2018-11-12T16:00:00;6452.12;6458.64;6464.01;6436.0;1335.96;2018-11-12T19:59:59.999000
2018-11-12T20:00:00;6458.64;6453.07;6461.47;6421.0;1313.25;2018-11-12T23:59:59.999000
2018-11-13T00:00:00;6451.68;6443.01;6472.0;6391.15;2062.98;2018-11-13T03:59:59.999000
2018-11-13T04:00:00;6446.07;6460.48;6473.63;6437.59;1596.92;2018-11-13T07:59:59.999000
2018-11-13T08:00:00;6462.03;6443.24;6469.0;6426.53;1737.46;2018-11-13T11:59:59.999000
2018-11-13T12:00:00;6446.35;6459.5;6472.07;6438.98;2024.31;2018-11-13T15:59:59.999000
2018-11-13T16:00:00;6460.97;6461.3;6498.0;6443.65;2805.61;2018-11-13T19:59:59.999000
2018-11-13T20:00:00;6461.3;6457.66;6492.0;6457.66;1563.29;2018-11-13T23:59:59.999000
2018-11-14T00:00:00;6458.98;6472.0;6474.92;6451.0;750.08;2018-11-14T01:59:59.999000
2018-11-14T08:00:00;6469.0;6381.88;6482.84;6340.0;4003.12;2018-11-14T11:59:59.999000
2018-11-14T12:00:00;6381.88;6232.83;6398.0;6203.36;6438.91;2018-11-14T15:59:59.999000
2018-11-14T16:00:00;6231.36;5863.94;6274.33;5700.0;25417.29;2018-11-14T19:59:59.999000
2018-11-14T20:00:00;5861.21;5922.41;5925.0;5656.87;9869.56;2018-11-14T23:59:59.999000
2018-11-15T00:00:00;5917.2;5746.57;5939.54;5667.52;6888.98;2018-11-15T03:59:59.999000
2018-11-15T04:00:00;5745.39;5760.94;5790.0;5628.27;6250.85;2018-11-15T07:59:59.999000
2018-11-15T08:00:00;5763.48;5590.2;5787.35;5540.0;7510.36;2018-11-15T11:59:59.999000
2018-11-15T12:00:00;5590.08;5675.12;5730.0;5403.42;14168.15;2018-11-15T15:59:59.999000
2018-11-15T16:00:00;5675.13;5690.39;5763.45;5561.0;8549.83;2018-11-15T19:59:59.999000
2018-11-15T20:00:00;5690.39;5753.4;5766.52;5581.4;4332.66;2018-11-15T23:59:59.999000
2018-11-16T00:00:00;5757.09;5730.47;5782.89;5674.66;3988.48;2018-11-16T03:59:59.999000
2018-11-16T04:00:00;5731.8;5641.8;5731.8;5634.0;7452.9;2018-11-16T07:59:59.999000
